Date,RAD_Lot,Waterlevel,Temperature,Precip,Precip_d10_mean
7/30/2018,-4.633,209.1,26.5,0.0,0.0
7/31/2018,-4.761,209.03,26.6,0.0,0.0
8/1/2018,-4.791,208.97,25.1,0.0,0.0
8/2/2018,-4.756,208.91,26.7,0.0,0.0
8/3/2018,-4.840,208.85,28.2,0.0,0.0
8/4/2018,-4.977,208.77,26.5,0.0,0.0
8/5/2018,-4.946,208.71,23.3,0.0,0.0
8/6/2018,-4.870,208.68,25.4,0.0,0.0
8/7/2018,-4.974,208.6,29.3,0.0,0.0
8/8/2018,-5.113,208.52,24.9,0.2,0.0
8/9/2018,-4.953,208.46,21.1,8.3,0.9
8/10/2018,-4.791,208.4,19.1,0.3,0.9
8/11/2018,-4.696,208.34,17.9,0.0,0.9
8/12/2018,-4.598,208.28,20.6,0.0,0.9
8/13/2018,-4.594,208.23,18.9,1.5,1.0
8/14/2018,-4.534,208.17,19.4,1.6,1.2
8/15/2018,-4.603,208.1,20.7,0.0,1.2
8/16/2018,-4.591,208.05,23.1,0.0,1.2
8/17/2018,-4.613,207.97,18.7,5.5,1.7
8/18/2018,-4.459,207.92,19.6,0.0,1.7
8/19/2018,-4.487,207.84,21.4,0.0,0.9
8/20/2018,-4.604,207.8,20.6,0.0,0.9
8/21/2018,-4.671,207.71,21.9,0.0,0.9
8/22/2018,-4.777,207.64,24.7,0.0,0.9
8/23/2018,-4.814,207.56,22.8,1.5,0.9
8/24/2018,-4.763,207.48,17.5,0.9,0.8
8/25/2018,-4.513,207.4,13.2,4.8,1.3
8/26/2018,-4.304,207.34,15.2,1.0,1.4
8/27/2018,-4.332,207.28,17.1,0.0,0.8
8/28/2018,-4.434,207.19,18.9,0.0,0.8
8/29/2018,-4.440,207.09,20.2,9.9,1.8
8/30/2018,-4.428,207.03,16.3,0.3,1.8
8/31/2018,-4.354,206.97,14.6,0.0,1.8
9/1/2018,-4.265,206.92,14.8,0.0,1.8
9/2/2018,-4.200,206.82,17.1,0.0,1.7
9/3/2018,-4.278,206.76,18.3,0.6,1.7
9/4/2018,-4.345,206.68,19.8,0.0,1.2
9/5/2018,-4.364,206.56,21.0,0.0,1.1
9/6/2018,-4.400,206.48,17.8,12.7,2.4
9/7/2018,-4.371,206.44,15.2,0.0,2.4
9/8/2018,-4.259,206.38,15.3,0.0,1.4
9/9/2018,-4.303,206.28,18.2,0.0,1.3
9/10/2018,-4.345,206.18,18.0,0.0,1.3
9/11/2018,-4.417,206.12,20.6,0.0,1.3
9/12/2018,-4.464,206.05,18.9,2.7,1.6
9/13/2018,-4.383,205.98,14.0,0.7,1.6
9/14/2018,-4.287,205.89,15.1,0.0,1.6
9/15/2018,-4.248,205.78,14.7,0.0,1.6
9/16/2018,-4.185,205.7,16.7,0.0,0.3
9/17/2018,-4.192,205.65,18.9,0.0,0.3
9/18/2018,-4.285,205.58,23.6,0.0,0.3
9/19/2018,-4.420,205.48,21.5,0.0,0.3
9/20/2018,-4.470,205.4,21.0,0.0,0.3
9/21/2018,-4.518,205.32,17.4,4.1,0.8
9/22/2018,-4.351,205.24,12.2,2.1,0.7
9/23/2018,-4.217,205.15,10.1,19.6,2.6
9/24/2018,-4.024,205.11,9.4,2.9,2.9
9/25/2018,-3.911,205.03,9.7,0.0,2.9
9/26/2018,-3.866,204.98,12.0,0.0,2.9
9/27/2018,-3.857,204.92,15.8,0.0,2.9
9/28/2018,-3.843,204.82,10.2,0.8,3.0
9/29/2018,-3.730,204.75,9.8,0.0,3.0
9/30/2018,-3.590,204.68,10.9,0.0,3.0
10/1/2018,-3.563,204.59,8.8,2.2,2.8
10/2/2018,-3.517,204.51,8.8,3.3,2.9
10/3/2018,-3.591,204.45,11.7,0.0,0.9
10/4/2018,-3.628,204.36,12.0,0.0,0.6
10/5/2018,-3.616,204.29,15.8,0.0,0.6
10/6/2018,-3.634,204.23,17.2,0.3,0.7
10/7/2018,-3.653,204.16,11.9,0.0,0.7
10/8/2018,-3.513,204.09,10.4,0.0,0.6
10/9/2018,-3.485,204.01,13.3,0.0,0.6
10/10/2018,-3.484,203.93,16.2,0.0,0.6
10/11/2018,-3.527,203.84,19.0,0.0,0.4
10/12/2018,-3.637,203.76,20.3,0.0,0.0
10/13/2018,-3.756,203.67,21.0,0.0,0.0
10/14/2018,-3.795,203.6,20.1,0.0,0.0
10/15/2018,-3.810,203.5,19.2,0.0,0.0
10/16/2018,-3.801,203.42,16.5,0.0,0.0
10/17/2018,-3.772,203.35,16.2,0.0,0.0
10/18/2018,-3.292,203.27,13.4,0.1,0.0
10/19/2018,-3.788,203.18,12.5,0.0,0.0
10/20/2018,-3.670,203.08,9.3,0.0,0.0
10/21/2018,-3.510,203.01,9.9,0.0,0.0
10/22/2018,-3.457,202.94,9.0,3.1,0.3
10/23/2018,-2.796,202.84,8.6,7.0,1.0
10/24/2018,-3.562,202.78,12.3,3.6,1.4
10/25/2018,-3.603,202.7,11.5,1.5,1.5
10/26/2018,-3.586,202.64,9.1,4.6,2.0
10/27/2018,-3.488,202.6,6.7,0.0,2.0
10/28/2018,-3.387,202.51,4.1,0.7,2.1
10/29/2018,-3.324,202.47,4.5,1.9,2.2
10/30/2018,-3.279,202.36,6.1,3.1,2.6
10/31/2018,-3.263,202.28,9.3,0.2,2.6
11/1/2018,-3.280,202.2,9.0,1.3,2.4
11/2/2018,-3.313,202.11,9.3,0.0,1.7
11/3/2018,-3.185,202.03,4.9,0.0,1.3
11/4/2018,-3.138,201.97,8.1,0.0,1.2
11/5/2018,-3.117,201.89,8.8,0.0,0.7
11/6/2018,-3.127,201.87,11.7,0.0,0.7
11/7/2018,-3.123,201.81,13.2,0.1,0.7
11/8/2018,-3.151,201.76,10.3,0.1,0.5
11/9/2018,-3.107,201.7,10.7,0.0,0.2
11/10/2018,-3.202,201.62,12.7,0.3,0.2
11/11/2018,-3.289,201.58,12.2,2.6,0.3
11/12/2018,-3.186,201.56,13.0,1.1,0.4
11/13/2018,-3.291,201.51,10.9,0.1,0.4
11/14/2018,-3.134,201.44,8.8,0.0,0.4
11/15/2018,-2.919,201.37,6.3,0.0,0.4
11/16/2018,-2.770,201.25,6.3,0.0,0.4
11/17/2018,-2.643,201.2,3.2,0.0,0.4
11/18/2018,-2.526,201.15,1.7,0.5,0.5
11/19/2018,-2.492,201.11,3.2,1.2,0.6
11/20/2018,-2.473,201.04,1.8,0.4,0.6
11/21/2018,-2.417,200.99,1.8,0.0,0.3
11/22/2018,-2.437,200.94,3.1,0.0,0.2
11/23/2018,-2.372,200.87,3.3,0.0,0.2
11/24/2018,-2.326,200.79,3.1,2.1,0.4
11/25/2018,-2.370,200.71,4.4,0.2,0.4
11/26/2018,-2.420,200.67,4.2,0.0,0.4
11/27/2018,-2.402,200.59,2.5,0.0,0.4
11/28/2018,-2.361,200.55,4.2,1.3,0.5
11/29/2018,-2.482,200.47,8.7,0.2,0.4
11/30/2018,-2.570,200.42,9.2,0.0,0.4
12/1/2018,-2.547,200.37,8.2,4.9,0.9
12/2/2018,-2.638,200.32,10.4,13.6,2.2
12/3/2018,-2.760,200.32,11.5,8.1,3.0
12/4/2018,-2.661,200.31,5.5,0.0,2.8
12/5/2018,-2.535,200.32,4.4,0.4,2.9
12/6/2018,-2.598,200.34,9.7,1.0,3.0
12/7/2018,-2.712,200.33,10.2,5.6,3.5
12/8/2018,-2.653,200.34,6.8,13.2,4.7
12/9/2018,-2.636,200.42,6.4,11.2,5.8
12/10/2018,-2.538,200.64,4.2,0.8,5.9
12/11/2018,-2.465,200.76,3.8,1.7,5.6
12/12/2018,-2.398,200.79,3.1,0.0,4.2
12/13/2018,-2.263,200.81,0.7,0.1,3.4
12/14/2018,-2.163,200.82,0.7,0.0,3.4
12/15/2018,-2.109,200.83,-0.4,0.4,3.4
12/16/2018,-2.050,200.87,0.2,0.9,3.4
12/17/2018,-2.038,200.9,4.1,3.9,3.2
12/18/2018,-2.015,200.91,5.2,0.2,1.9
12/19/2018,-2.008,200.91,6.6,0.2,0.8
12/20/2018,-2.014,200.92,6.8,5.4,1.3
12/21/2018,-2.092,200.93,8.9,14.7,2.6
12/22/2018,-2.147,200.97,8.1,8.4,3.4
12/23/2018,-2.145,201.1,7.2,17.5,5.2
12/24/2018,-2.053,201.29,3.7,0.0,5.2
12/25/2018,-1.966,201.52,4.3,0.0,5.1
12/26/2018,-1.897,201.67,2.5,0.0,5.0
12/27/2018,-1.821,201.77,3.2,0.0,4.6
12/28/2018,-1.682,201.84,1.9,1.4,4.8
12/29/2018,-1.705,201.91,5.7,2.4,5.0
12/30/2018,-1.765,201.97,6.8,2.6,4.7
12/31/2018,-1.843,202.04,8.4,1.8,3.4
1/1/2019,-1.829,202.11,6.0,2.6,2.8
1/2/2019,-1.666,202.2,2.7,0.2,1.1
1/3/2019,-1.558,202.28,2.1,1.9,1.3
1/4/2019,-1.535,202.36,2.8,6.9,2.0
1/5/2019,-1.566,202.44,5.6,8.4,2.8
1/6/2019,-1.564,202.72,5.5,4.4,3.3
1/7/2019,-1.456,203.38,5.0,4.0,3.5
1/8/2019,-1.379,203.94,5.0,13.5,4.6
1/9/2019,-1.186,204.44,2.1,0.0,4.4
1/10/2019,-1.029,204.82,0.4,1.6,4.4
1/11/2019,-0.955,205.09,3.6,3.8,4.5
1/12/2019,-0.983,205.3,5.3,9.4,5.4
1/13/2019,-0.983,205.57,6.8,16.5,6.9
1/14/2019,-0.777,206.13,3.6,0.2,6.2
1/15/2019,-0.577,206.7,4.3,0.1,5.4
1/16/2019,-0.531,207.05,5.2,3.6,5.3
1/17/2019,-0.427,207.28,3.3,2.7,5.1
1/18/2019,-0.187,207.49,0.1,0.0,3.8
1/19/2019,-0.008,207.65,-1.9,0.0,3.8
1/20/2019,0.021,207.78,-3.4,0.0,3.6
1/21/2019,0.014,207.85,-3.8,0.0,3.3
1/22/2019,0.053,207.94,-2.6,0.0,2.3
1/23/2019,0.162,208.03,-3.4,0.0,0.7
1/24/2019,0.291,208.1,-6.1,0.0,0.6
1/25/2019,0.316,208.17,-2.0,8.2,1.5
1/26/2019,0.552,208.2,5.1,3.8,1.5
1/27/2019,0.604,208.31,4.7,5.5,1.8
1/28/2019,0.745,208.45,2.0,7.6,2.5
1/29/2019,0.872,208.61,1.3,0.3,2.5
1/30/2019,1.011,208.73,-0.3,2.1,2.8
1/31/2019,1.079,208.83,-0.2,0.3,2.8
2/1/2019,1.128,208.92,2.0,0.4,2.8
2/2/2019,1.170,208.99,0.9,5.4,3.4
2/3/2019,1.200,209.08,1.2,0.0,3.4
2/4/2019,1.261,209.17,2.1,0.1,2.6
2/5/2019,1.240,209.22,2.6,0.0,2.2
2/6/2019,1.261,209.27,5.1,0.0,1.6
2/7/2019,1.150,209.32,6.8,0.0,0.9
2/8/2019,1.097,209.38,6.6,0.9,0.9
2/9/2019,1.056,209.45,7.2,7.0,1.4
2/10/2019,1.045,209.55,6.1,19.4,3.3
2/11/2019,1.210,209.71,3.1,3.2,3.6
2/12/2019,1.356,210.01,3.6,0.0,3.1
2/13/2019,1.434,210.25,5.6,0.0,3.1
2/14/2019,1.549,210.44,5.2,0.0,3.1
2/15/2019,1.672,210.58,8.9,0.0,3.1
2/16/2019,1.634,210.7,10.3,0.0,3.1
2/17/2019,1.695,210.81,8.6,0.0,3.1
2/18/2019,1.698,210.91,9.5,0.3,3.0
2/19/2019,1.619,210.97,8.2,0.0,2.3
2/20/2019,1.606,211.04,7.1,0.0,0.4
2/21/2019,1.573,211.1,8.5,1.8,0.2
2/22/2019,1.411,211.15,8.6,0.0,0.2
2/23/2019,1.584,211.2,5.4,0.0,0.2
2/24/2019,1.753,211.24,6.9,0.0,0.2
2/25/2019,1.830,211.28,7.2,0.0,0.2
2/26/2019,1.866,211.28,7.6,0.0,0.2
2/27/2019,1.911,211.3,8.2,0.0,0.2
2/28/2019,1.877,211.32,8.9,1.8,0.4
3/1/2019,1.728,211.35,6.6,1.7,0.5
3/2/2019,1.767,211.39,6.4,0.3,0.6
3/3/2019,1.627,211.42,9.5,1.5,0.5
3/4/2019,1.566,211.46,8.3,4.8,1.0
3/5/2019,1.680,211.48,5.9,0.2,1.0
3/6/2019,1.661,211.52,9.0,0.1,1.0
3/7/2019,1.508,211.56,9.4,1.8,1.2
3/8/2019,1.591,211.58,6.6,4.3,1.7
3/9/2019,1.618,211.61,7.5,9.7,2.6
3/10/2019,1.658,211.67,6.0,12.1,3.7
3/11/2019,1.874,211.8,3.0,10.7,4.6
3/12/2019,1.978,211.91,5.5,1.4,4.7
3/13/2019,2.020,212.07,4.8,14.2,5.9
3/14/2019,2.087,212.24,5.7,9.9,6.4
3/15/2019,2.116,212.46,7.9,16.4,8.1
3/16/2019,2.148,212.73,8.6,2.0,8.3
3/17/2019,2.184,212.94,6.9,6.9,8.8
3/18/2019,2.417,213.1,4.7,1.1,8.4
3/19/2019,2.595,213.21,4.4,0.0,7.5
3/20/2019,2.644,213.28,6.7,0.0,6.3
3/21/2019,2.604,213.33,9.2,0.0,5.2
3/22/2019,2.543,213.37,11.6,0.0,5.1
3/23/2019,2.497,213.41,8.4,0.1,3.6
3/24/2019,2.410,213.43,7.3,1.4,2.8
3/25/2019,2.519,213.44,4.8,5.6,1.7
3/26/2019,2.603,213.46,5.8,0.3,1.5
3/27/2019,2.568,213.47,7.4,0.0,0.9
3/28/2019,2.452,213.45,9.0,0.0,0.7
3/29/2019,2.428,213.43,10.5,0.0,0.7
3/30/2019,2.349,213.42,11.6,0.0,0.7
3/31/2019,2.266,213.42,7.2,0.0,0.7
4/1/2019,2.378,213.42,8.3,0.0,0.7
4/2/2019,2.279,213.41,11.5,1.6,0.9
4/3/2019,2.225,213.4,7.6,6.7,1.4
4/4/2019,2.358,213.41,5.2,4.9,1.4
4/5/2019,2.428,213.41,6.1,0.1,1.3
4/6/2019,2.315,213.4,11.8,0.0,1.3
4/7/2019,2.201,213.4,12.8,0.0,1.3
4/8/2019,2.096,213.39,12.7,0.0,1.3
4/9/2019,2.036,213.38,9.9,0.0,1.3
4/10/2019,2.155,213.39,6.8,0.0,1.3
4/11/2019,2.275,213.4,4.9,0.0,1.3
4/12/2019,2.343,213.4,3.2,0.7,1.2
4/13/2019,2.484,213.41,2.1,2.7,0.8
4/14/2019,2.554,213.42,4.5,0.0,0.4
4/15/2019,2.511,213.44,10.0,0.0,0.3
4/16/2019,2.392,213.44,12.0,0.0,0.3
4/17/2019,2.185,213.44,12.6,0.0,0.3
4/18/2019,2.003,213.43,16.1,0.0,0.3
4/19/2019,1.834,213.43,16.9,0.0,0.3
4/20/2019,1.647,213.43,16.0,0.0,0.3
4/21/2019,1.517,213.43,15.1,0.0,0.3
4/22/2019,1.390,213.42,16.5,0.0,0.3
4/23/2019,1.355,213.41,15.6,0.0,0.0
4/24/2019,1.146,213.37,19.0,1.2,0.1
4/25/2019,1.154,213.34,15.9,0.0,0.1
4/26/2019,1.151,213.31,11.4,2.5,0.4
4/27/2019,1.242,213.31,9.4,4.3,0.8
4/28/2019,1.302,213.31,9.1,0.4,0.8
4/29/2019,1.415,213.29,8.7,0.3,0.9
4/30/2019,1.311,213.27,12.6,0.0,0.9
5/1/2019,1.159,213.25,10.7,0.0,0.9
5/2/2019,1.103,213.24,10.5,3.5,1.2
5/3/2019,1.187,213.22,8.5,9.1,2.1
5/4/2019,1.362,213.2,5.1,0.4,2.1
5/5/2019,1.530,213.17,5.0,4.3,2.5
5/6/2019,1.561,213.17,6.9,0.8,2.3
5/7/2019,1.510,213.15,8.5,0.2,1.9
5/8/2019,1.442,213.13,10.4,9.3,2.8
5/9/2019,1.362,213.12,11.8,0.9,2.9
5/10/2019,1.254,213.09,10.7,4.2,3.3
5/11/2019,1.263,213.06,9.2,0.5,3.3
5/12/2019,1.270,213.04,8.9,0.0,3.0
5/13/2019,1.254,213.03,9.7,0.0,2.1
5/14/2019,1.140,213,9.8,0.0,2.0
5/15/2019,1.156,212.95,10.1,0.0,1.6
5/16/2019,1.097,212.9,9.1,2.7,1.8
5/17/2019,1.082,212.85,11.5,0.1,1.8
5/18/2019,0.960,212.83,15.8,0.0,0.8
5/19/2019,0.747,212.8,15.1,2.3,1.0
5/20/2019,0.659,212.79,13.6,24.4,3.0
5/21/2019,0.679,212.79,12.9,6.7,3.6
5/22/2019,0.708,213.05,13.1,0.3,3.7
5/23/2019,0.587,213.16,15.5,0.0,3.7
5/24/2019,0.440,213.23,17.0,0.0,3.7
5/25/2019,0.310,213.28,13.7,0.0,3.7
5/26/2019,0.216,213.31,16.1,1.6,3.5
5/27/2019,0.125,213.33,15.6,0.9,3.6
5/28/2019,0.234,213.35,12.0,12.4,4.9
5/29/2019,0.391,213.43,13.2,0.0,4.6
5/30/2019,0.167,213.45,16.0,0.0,2.2
5/31/2019,-0.107,213.43,19.2,0.0,1.5
6/1/2019,-0.365,213.42,20.2,0.0,1.5
6/2/2019,-0.736,213.43,23.8,0.0,1.5
6/3/2019,-0.999,213.44,21.1,0.8,1.6
6/4/2019,-1.036,213.43,23.0,0.1,1.6
6/5/2019,-1.287,213.42,23.6,0.1,1.4
6/6/2019,-1.306,213.37,15.7,0.1,1.4
6/7/2019,-0.989,213.34,17.2,5.1,0.6
6/8/2019,-0.839,213.33,15.5,0.6,0.7
6/9/2019,-0.782,213.32,17.9,0.0,0.7
6/10/2019,-0.965,213.3,19.8,9.6,1.6
6/11/2019,-0.990,213.3,17.4,0.1,1.7
6/12/2019,-1.038,213.28,16.2,12.2,2.9
6/13/2019,-1.095,213.27,18.0,0.2,2.8
6/14/2019,-1.225,213.28,21.0,1.6,3.0
6/15/2019,-1.455,213.25,19.2,0.0,3.0
6/16/2019,-1.554,213.22,18.8,0.0,2.9
6/17/2019,-1.577,213.19,20.6,0.0,2.4
6/18/2019,-1.748,213.17,23.3,0.0,2.4
6/19/2019,-1.947,213.14,23.8,13.4,3.7
6/20/2019,-1.974,213.1,18.9,0.3,2.8
6/21/2019,-1.898,213.05,18.0,0.0,2.8
6/22/2019,-1.932,213.01,19.0,0.0,1.6
6/23/2019,-2.099,212.97,22.6,0.0,1.5
6/24/2019,-2.378,212.92,25.5,0.0,1.4
6/25/2019,-2.695,212.87,28.1,0.0,1.4
6/26/2019,-2.410,212.82,26.3,0.0,1.4
6/27/2019,-2.916,212.77,19.7,0.0,1.4
6/28/2019,-2.854,212.69,19.2,0.0,1.4
6/29/2019,-2.960,212.61,24.4,0.0,0.0
6/30/2019,-3.237,212.54,26.3,0.0,0.0
7/1/2019,-3.210,212.47,20.8,0.0,0.0
7/2/2019,-3.083,212.41,17.5,0.0,0.0
7/3/2019,-2.978,212.33,16.1,0.0,0.0
7/4/2019,-2.873,212.25,17.1,0.0,0.0
7/5/2019,-2.949,212.17,20.4,0.0,0.0
7/6/2019,-3.004,212.13,19.1,1.6,0.2
7/7/2019,-2.851,212.04,15.2,0.0,0.2
7/8/2019,-2.657,211.96,13.3,0.1,0.2
7/9/2019,-2.572,211.88,15.1,0.0,0.2
7/10/2019,-2.575,211.8,16.7,0.5,0.2
7/11/2019,-2.597,211.73,16.9,7.4,1.0
7/12/2019,-2.603,211.64,18.1,32.4,4.2
7/13/2019,-2.549,211.63,17.0,1.6,4.4
7/14/2019,-2.479,211.61,14.8,0.0,4.4
7/15/2019,-2.397,211.58,14.0,0.1,4.4
7/16/2019,-2.345,211.54,14.2,0.0,4.2
7/17/2019,-2.423,211.47,16.4,0.0,4.2
7/18/2019,-2.502,211.39,19.5,0.1,4.2
7/19/2019,-2.722,211.31,20.9,0.0,4.2
7/20/2019,-2.863,211.21,20.9,6.3,4.8
7/21/2019,-2.945,211.15,20.0,0.0,4.1
7/22/2019,-3.165,211.09,22.1,0.0,0.8
7/23/2019,-3.456,211.02,25.6,0.0,0.7
7/24/2019,-3.775,210.96,29.0,0.0,0.7
7/25/2019,-4.106,210.89,30.6,0.0,0.6
7/26/2019,-4.286,210.8,29.0,0.0,0.6
7/27/2019,-4.212,210.68,25.4,0.0,0.6
7/28/2019,-3.917,210.59,21.3,9.5,1.6
7/29/2019,-4.034,210.51,20.9,0.0,1.6
7/30/2019,-4.066,210.44,23.8,0.0,1.0
7/31/2019,-4.075,210.37,20.9,0.1,1.0
8/1/2019,-3.891,210.29,19.2,0.0,1.0
8/2/2019,-3.781,210.2,20.0,5.5,1.5
8/3/2019,-3.771,210.11,18.2,0.4,1.6
8/4/2019,-3.770,210.04,20.6,0.0,1.6
8/5/2019,-3.972,209.98,23.3,0.0,1.6
8/6/2019,-4.067,209.9,21.7,0.1,1.6
8/7/2019,-4.082,209.83,20.7,0.0,0.6
8/8/2019,-4.021,209.75,19.9,0.0,0.6
8/9/2019,,209.67,21.5,1.6,0.8
8/10/2019,-4.071,209.55,21.7,0.0,0.8
8/11/2019,-4.056,209.49,19.7,0.0,0.8
8/12/2019,-3.931,209.44,16.7,5.6,0.8
8/13/2019,-3.733,209.35,14.9,2.9,1.0
8/14/2019,-3.619,209.24,17.0,1.0,1.1
8/15/2019,-3.718,209.18,17.6,10.2,2.1
8/16/2019,-3.683,209.13,18.3,0.6,2.2
8/17/2019,-3.800,209.06,19.8,2.8,2.5
8/18/2019,-3.788,208.99,17.6,10.1,3.5
8/19/2019,-3.732,208.94,17.9,0.0,3.3
8/20/2019,-3.729,208.87,16.9,0.3,3.4
8/21/2019,-3.656,208.8,16.9,0.0,3.4
8/22/2019,-3.660,208.73,19.7,0.0,2.8
8/23/2019,-3.718,208.67,20.6,0.0,2.5
8/24/2019,-3.815,208.61,22.4,0.0,2.4
8/25/2019,-3.941,208.54,24.2,0.0,1.4
8/26/2019,-3.505,208.47,24.8,0.0,1.3
8/27/2019,-4.136,208.39,24.3,0.0,1.0
8/28/2019,-4.234,208.28,26.0,0.0,0.0
8/29/2019,-4.331,208.19,21.6,1.7,0.2
8/30/2019,-4.283,208.11,20.7,0.1,0.2
8/31/2019,-4.317,208.03,24.0,6.5,0.8
9/1/2019,-4.352,207.96,16.8,2.7,1.1
9/2/2019,-4.117,207.89,15.0,0.0,1.1
9/3/2019,-4.034,207.81,15.9,0.0,1.1
9/4/2019,-4.030,207.7,18.4,1.0,1.2
9/5/2019,-3.938,207.6,13.6,1.1,1.3
9/6/2019,-3.422,207.51,14.4,1.2,1.4
9/7/2019,-3.793,207.44,14.0,6.7,2.1
9/8/2019,-3.732,207.36,12.9,0.0,1.9
9/9/2019,-3.734,207.28,13.4,0.0,1.9
9/10/2019,-3.632,207.23,13.4,0.0,1.3
9/11/2019,-3.590,207.17,14.6,3.1,1.3
9/12/2019,-3.715,207.11,18.3,0.1,1.3
9/13/2019,-3.872,207.05,17.1,1.3,1.5
9/14/2019,-3.745,206.99,14.9,0.1,1.4
9/15/2019,-3.690,206.93,17.2,0.0,1.3
9/16/2019,-3.731,206.87,14.3,4.8,1.6
9/17/2019,-3.636,206.81,12.8,0.2,1.0
9/18/2019,-3.494,206.76,11.3,0.0,1.0
9/19/2019,-3.410,206.69,10.8,0.0,1.0
9/20/2019,-3.315,206.65,12.1,0.0,1.0
9/21/2019,-3.282,206.6,15.8,0.0,0.7
9/22/2019,-3.060,206.54,19.3,5.2,1.2
9/23/2019,-3.527,206.49,16.3,2.1,1.2
9/24/2019,-3.535,206.44,15.4,2.1,1.4
9/25/2019,-3.584,206.39,15.5,2.1,1.7
9/27/2019,-3.658,206.31,15.8,1.2,1.8
9/28/2019,-3.629,206.26,14.7,2.8,2.1
9/29/2019,-3.617,206.21,15.1,23.7,4.5
9/30/2019,-3.611,206.2,13.5,2.5,4.7
10/1/2019,-3.588,206.17,14.7,27.5,7.5
10/2/2019,-3.485,206.21,10.4,0.2,7.0
10/3/2019,-3.268,206.23,10.4,3.5,7.1
10/4/2019,-3.297,206.23,10.1,12.1,8.1
10/5/2019,-3.222,206.25,9.6,0.0,7.9
10/6/2019,-2.887,206.29,8.3,3.7,7.7
10/7/2019,-3.066,206.32,10.5,3.8,8.0
10/8/2019,-3.121,206.31,12.6,1.2,7.8
10/9/2019,-3.133,206.28,12.0,4.2,5.9
10/10/2019,-3.087,206.28,11.5,0.0,5.6
10/11/2019,-3.133,206.28,14.3,0.3,2.9
10/12/2019,-3.241,206.28,16.8,0.0,2.9
10/13/2019,-3.395,206.27,19.5,0.5,2.6
10/14/2019,-3.485,206.29,19.2,0.0,1.4
10/15/2019,-3.459,206.27,17.0,15.6,2.9
10/16/2019,-3.395,206.24,13.4,0.2,2.6
10/17/2019,-3.399,206.23,15.0,0.2,2.2
10/18/2019,-3.372,206.25,13.2,0.8,2.2
10/19/2019,-2.621,206.25,12.5,6.7,2.4
10/20/2019,-3.280,206.26,12.7,16.4,4.1
10/21/2019,-3.274,206.3,14.6,0.4,4.1
10/22/2019,-3.196,206.33,11.4,0.1,4.1
10/23/2019,-3.132,206.36,13.1,0.0,4.0
10/24/2019,-3.095,206.38,15.1,0.0,4.0
10/25/2019,-3.108,206.38,14.5,0.0,2.5
10/26/2019,-3.105,206.38,16.1,2.3,2.7
10/27/2019,-3.094,206.4,10.2,0.2,2.7
10/28/2019,-2.885,206.41,7.4,0.0,2.6
10/29/2019,-2.751,206.39,6.9,0.0,1.9
10/30/2019,-2.567,206.39,4.2,0.0,0.3
10/31/2019,-2.405,206.39,4.2,0.0,0.3
11/1/2019,-2.349,206.37,7.7,3.8,0.6
11/2/2019,-2.525,206.36,13.1,0.7,0.7
11/3/2019,-2.573,206.34,12.2,0.1,0.7
11/4/2019,-2.596,206.31,10.6,7.6,1.5
11/5/2019,-2.551,206.32,8.6,2.0,1.4
11/6/2019,-2.489,206.33,7.8,4.4,1.9
11/7/2019,-2.411,206.36,7.6,1.2,2.0
11/8/2019,-2.298,206.37,6.5,0.0,2.0
11/9/2019,-2.224,206.38,5.2,0.0,2.0
11/10/2019,-2.061,206.37,4.0,0.0,2.0
11/11/2019,-1.945,206.4,4.1,0.2,1.6
11/12/2019,-1.911,206.4,4.7,1.0,1.7
11/13/2019,-1.840,206.4,4.5,0.7,1.7
11/14/2019,-1.801,206.4,5.3,0.1,1.0
11/15/2019,-1.749,206.4,4.2,0.7,0.8
11/16/2019,-1.730,206.4,5.1,0.0,0.4
11/17/2019,-1.636,206.41,3.1,9.7,1.2
11/18/2019,-1.609,206.42,4.2,18.8,3.1
11/19/2019,-1.559,206.45,4.0,4.0,3.5
11/20/2019,-1.489,206.51,2.9,0.0,3.5
11/21/2019,-1.393,206.56,3.0,0.1,3.5
11/22/2019,-1.398,206.59,6.3,0.1,3.4
11/23/2019,-1.341,206.6,6.5,0.0,3.4
11/24/2019,-1.285,206.62,5.5,0.0,3.3
11/25/2019,-1.290,206.64,6.9,0.2,3.3
11/26/2019,-1.352,206.63,9.0,0.1,3.3
11/27/2019,-1.445,206.64,10.2,2.5,2.6
11/28/2019,-1.493,206.66,8.9,6.5,1.4
11/29/2019,-1.396,206.71,5.3,0.3,1.0
11/30/2019,-1.247,206.76,3.0,0.0,1.0
12/1/2019,-1.096,206.8,0.3,0.0,1.0
12/2/2019,-1.044,206.84,3.0,4.9,1.5
12/3/2019,-1.050,206.85,5.7,0.2,1.5
12/4/2019,-0.943,206.88,2.8,0.0,1.5
12/5/2019,-0.805,206.91,2.5,0.0,1.5
12/6/2019,-0.782,206.94,4.4,2.4,1.7
12/7/2019,-0.882,206.96,7.9,0.4,1.5
12/8/2019,-0.938,206.98,8.5,1.1,0.9
12/9/2019,-0.902,207.02,5.7,7.5,1.7
12/10/2019,-0.782,207.06,3.6,3.9,2.0
12/11/2019,-0.748,207.13,3.7,4.4,2.5
12/12/2019,-0.677,207.22,3.8,0.2,2.0
12/13/2019,-0.600,207.32,3.4,8.4,2.8
12/14/2019,-0.582,207.38,4.5,5.0,3.3
12/15/2019,-0.535,207.51,6.7,3.5,3.7
